Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
1720701822,9127,Comp547568,Comp127895,6,Port58090,53,6050,8426,6213350,11855382
1720702247,10669,Comp714633,Comp803281,6,Port44519,995,11922,3869,1204122,309520
1720702346,2235,Comp920919,Comp235883,6,Port39718,22,3050,4989,1424350,7463544
1720705650,4202,Comp439536,Comp606940,6,Port23249,22,490,5329,540470,7039609
1720706544,12772,Comp638936,Comp187068,6,Port53755,993,472,7215,39648,8023080
1720707108,1291,Comp918279,Comp336148,6,Port40258,445,1996,836,2397196,131252
1720707500,10826,Comp198162,Comp679356,6,Port29088,3389,7022,10601,8166586,11735307
1720708021,8727,Comp387691,Comp692997,6,Port25573,53,5648,4067,2852240,4172742
1720708101,8736,Comp304009,Comp827253,6,Port23872,445,4815,2553,4583880,451881
1720708729,15226,Comp562571,Comp477748,17,Port38138,137,9056,7684,6837280,2566456
1720709964,4950,Comp898521,Comp675254,6,Port43291,445,4687,1620,1898235,1841940
1720710406,14235,Comp493273,Comp962233,17,Port52942,137,7393,7081,1907394,2003923
1720710556,14115,Comp431255,Comp802471,17,Port27215,123,11961,730,17259723,398580
1720712030,17865,Comp278057,Comp562571,6,Port17401,110,2035,3165,2633290,2933955
1720712346,14767,Comp424132,Comp679356,6,Port36906,80,1342,8714,1813042,11345628
1720712380,9126,Comp384614,Comp794320,6,Port38661,3389,2612,4461,639940,2029755
1720712880,6555,Comp499855,Comp318192,6,Port18946,22,1850,10806,2676950,605136
1720713054,14059,Comp111156,Comp114833,6,Port5752,993,9951,4268,9483303,5471576
1720713195,16699,Comp675254,Comp912181,17,Port22483,53,10515,8284,8275305,11630736
1720714460,5055,Comp111156,Comp490789,17,Port5576,138,6718,359,3621002,462033
1720714996,6655,Comp336148,Comp385395,6,Port6326,80,1564,11717,599012,8740882
1720715194,8947,Comp567603,Comp558739,6,Port63337,995,10215,7389,5250510,8061399
1720715929,1937,Comp794320,Comp336148,6,Port51431,143,11011,8497,3226223,1920322
1720716813,5656,Comp437739,Comp952578,6,Port3310,143,4892,3902,5836156,3784940
1720716859,2998,Comp593922,Comp884824,17,Port23529,1900,8063,3461,11481712,3173737
1720717361,13902,Comp658094,Comp567603,6,Port17450,80,7300,5240,10599600,5067080
1720717586,8901,Comp593707,Comp955337,6,Port63923,80,6338,3067,8492920,3220350
1720717758,10868,Comp562571,Comp130485,6,Port29256,25,4238,249,987454,333162
1720718299,1438,Comp329480,Comp595110,17,Port17781,53,3341,8000,3745261,9424000
1720719936,10322,Comp477748,Comp654038,6,Port41973,143,3308,8599,4273936,799707
1720720633,12931,Comp920919,Comp593922,17,Port31670,161,4314,8109,3386490,8627976
1720720771,12409,Comp993209,Comp144583,6,Port13107,3389,9119,6646,7787626,7343830
1720720869,14311,Comp885616,Comp293600,6,Port20734,25,9911,6285,5956511,5323395
1720723939,2053,Comp638936,Comp458510,17,Port9240,67,1360,11826,1686400,11234700
1720724087,9890,Comp794320,Comp150536,6,Port45790,995,690,6322,736230,1005198
1720724431,8679,Comp654038,Comp943258,6,Port63643,22,5739,8470,5497962,3574340
1720724817,16080,Comp150536,Comp336148,6,Port53173,587,9222,4999,488766,6493701
1720725560,12430,Comp574773,Comp918279,6,Port25238,53,6731,396,9706102,17028
1720727078,17177,Comp946215,Comp654038,6,Port32442,22,9934,4199,7996870,6193525
1720727157,457,Comp593922,Comp860515,6,Port4949,995,8562,8656,12286470,3159440
1720727242,8057,Comp803281,Comp663497,6,Port24695,25,8471,7608,8725130,8939400
1720727344,12659,Comp558739,Comp692997,6,Port3093,80,6462,8323,5169600,2996280
1720727419,1605,Comp847313,Comp309437,6,Port49069,25,655,8970,746700,807300
1720727488,11723,Comp675254,Comp846141,6,Port59680,25,2157,2619,862800,2414718
1720728083,4163,Comp517345,Comp431255,6,Port13375,22,8912,9760,6220576,11155680
1720728622,1339,Comp207492,Comp802471,17,Port44503,68,3706,8573,281656,1405972
1720728957,11837,Comp898521,Comp100000,6,Port39696,22,8678,3694,9780106,1599502
1720729347,7676,Comp318192,Comp122535,6,Port27979,993,4071,6044,2088423,2925296
1720731516,7304,Comp131751,Comp663497,6,Port48351,25,158,10292,28282,14861648
1720731664,5859,Comp224037,Comp127895,17,Port44875,53,8116,2006,9755432,986952
1720732631,12330,Comp885616,Comp235883,6,Port18395,995,10707,3632,4068660,479424
1720732687,11136,Comp318192,Comp595110,17,Port52536,161,5352,2304,1958832,3405312
1720732730,12001,Comp826274,Comp458510,17,Port43324,68,1587,3658,398337,636492
1720733065,14180,Comp922028,Comp567603,6,Port21183,80,4975,2455,4581975,1843705
1720733136,10897,Comp852902,Comp114833,17,Port48454,67,11529,9672,6179544,2940288
1720734176,1348,Comp516294,Comp573916,6,Port42353,53,3822,11894,3336606,4852752
1720734885,2841,Comp384614,Comp224037,17,Port8598,1900,850,11632,460700,13248848
1720735890,17847,Comp668118,Comp782474,17,Port11756,137,9213,4297,10493607,1022686
1720736260,5147,Comp356695,Comp304009,17,Port21919,1900,2857,11186,1671345,11085326
1720737157,7697,Comp723487,Comp654038,6,Port3884,80,448,981,536256,849546
1720737529,6802,Comp782474,Comp744581,6,Port27235,587,8283,1332,5963760,1466532
1720737533,17824,Comp493273,Comp293600,6,Port30799,995,4060,3906,247660,1066338
1720737576,14839,Comp490789,Comp293600,6,Port51082,995,1647,3461,1115019,1924316
1720737994,8702,Comp834256,Comp396858,6,Port12087,587,648,11011,257256,495495
1720738022,12280,Comp362609,Comp364557,6,Port37634,587,2220,9118,1678320,12072232
1720738221,9928,Comp627014,Comp584383,6,Port43899,993,1796,9039,398712,13404837
1720738813,11609,Comp329842,Comp721407,6,Port30026,587,135,9674,153630,6684734
1720739037,17170,Comp679356,Comp993209,6,Port59558,25,4449,8702,4230999,7074726
1720739938,12098,Comp198162,Comp668118,6,Port21588,993,9917,6051,2449499,1421985
1720741434,2032,Comp100000,Comp827253,6,Port27339,53,4749,705,6971532,929895
1720742378,9058,Comp405733,Comp304009,6,Port1286,443,452,193,249504,223880
1720742468,14754,Comp860515,Comp114833,6,Port27522,110,10580,11707,3660680,2423349
1720742543,714,Comp675254,Comp304009,6,Port2328,53,7591,6022,303640,4895886
1720742851,6428,Comp658094,Comp663497,6,Port64495,80,11571,11436,4628400,3316440
1720743625,3620,Comp966362,Comp490789,6,Port16535,25,6988,373,566028,337938
1720744426,12978,Comp100000,Comp898521,6,Port53417,143,5725,7631,4265125,7615738
1720745130,2526,Comp329842,Comp846125,6,Port8551,143,6135,3376,5674875,2032352
1720745976,11233,Comp198162,Comp393198,6,Port18714,110,78,4372,45240,2990448
1720746119,1152,Comp952578,Comp556450,6,Port8738,25,4502,7882,5933636,8488914
1720746319,16631,Comp573916,Comp293600,6,Port24810,445,5303,5943,7689350,1586781
1720746651,5751,Comp627014,Comp187068,6,Port39907,53,3595,1615,1747170,146965
1720746899,7337,Comp972911,Comp141961,6,Port28109,995,10045,11996,9753695,7773408
1720747087,14179,Comp329480,Comp385395,6,Port40083,22,11483,8549,7188358,6471593
1720747346,6834,Comp993209,Comp606940,6,Port53041,22,5738,4327,2518982,1977439
1720747516,2073,Comp782474,Comp972911,6,Port3912,80,9424,7456,3260704,4943328
1720748522,16287,Comp922028,Comp356695,6,Port28396,110,2678,1816,2145078,343224
1720748850,2006,Comp362609,Comp499855,6,Port39339,3389,11072,5156,2745856,5821124
1720749304,8948,Comp385395,Comp131751,6,Port34792,443,8439,5098,8616219,5908582
1720749917,2237,Comp130485,Comp477748,6,Port10431,110,8807,4465,11713310,1911020
1720750201,12561,Comp803281,Comp556450,6,Port14356,995,7137,5805,4118049,5752755
1720750387,4857,Comp549343,Comp827253,6,Port25359,445,9948,10975,8704500,4181475
1720750599,16781,Comp606940,Comp246872,6,Port43041,995,6409,83,9389185,51211
1720750744,3640,Comp860515,Comp477748,6,Port64870,110,11570,6638,12368330,3358828
1720750807,12055,Comp118871,Comp993209,6,Port24792,80,7949,11287,4999921,16445159
1720751114,252,Comp150536,Mail,6,Port34699,80,5444,10666,7224188,7903506
1720751250,2037,Comp393198,Comp573916,6,Port20795,22,2501,10770,252601,10382280
1720751293,4977,Comp826274,Comp127895,17,Port3229,123,10882,4949,9782918,1712354
1720751306,15909,Comp493273,BackupServer,6,Port26723,443,674,6806,274992,9480758
1720751661,17933,Comp336148,Comp860515,6,Port23452,445,517,7135,156651,7406130
1720753103,11044,Comp499855,Comp795264,6,Port10734,445,371,10052,294574,1950088
1720753505,6057,Comp795264,Comp993209,6,Port44304,22,1295,11455,1399895,6002420
1720754059,5620,Comp892394,Comp349447,6,Port17699,445,2965,3058,3311905,2379124
1720754192,3803,Comp349447,Mail,6,Port15513,443,5885,1489,6655935,975295
1720754501,6130,Comp150536,Comp595110,6,Port26134,587,3319,3179,1530059,3843411
1720754617,8923,Comp898521,Comp547568,6,Port63242,22,5448,3153,3508512,2692662
1720754832,12334,Comp663497,Comp387691,6,Port42078,993,5375,3604,1101875,3074212
1720755125,4129,Comp658094,Comp364557,6,Port28460,587,5259,11000,4943460,6490000
1720755539,645,Comp679356,Comp744581,17,Port53966,500,715,2584,867295,3286848
1720757017,10074,Comp405733,Comp860515,6,Port2384,3389,6446,5064,4815162,5383032
1720757671,4370,Comp405733,Comp207492,6,Port22752,445,3596,4291,1783616,4591370
1720758882,7212,Comp111156,Comp147986,6,Port35897,995,6460,3264,3397960,3257472
1720759427,12812,Comp356695,Comp114833,6,Port32549,993,727,2357,719003,2380570
1720760995,16143,Comp405733,Comp923139,17,Port44646,1900,10446,11968,10665366,13691392
1720761142,9618,Comp396858,Comp852902,6,Port46295,3389,8667,7517,6370245,2863977
1720762410,16702,Comp231236,Comp946215,6,Port30440,587,4151,1226,1664551,984478
1720763999,4843,Comp385395,Comp595110,6,Port60995,53,4316,7859,2757924,1815429
1720764005,12835,Comp962233,Comp593707,17,Port60902,138,3795,7338,1965810,4226688
1720764054,17633,Comp424132,Comp955337,6,Port31678,143,11894,4310,2176602,2004150
1720764340,3883,Comp846141,Comp278057,17,Port59209,500,8423,9456,5323336,3148848
1720764689,13290,Comp293600,Comp493273,17,Port42367,68,5523,9628,7063917,8068264
1720764844,8530,Comp141961,Comp658094,6,Port9988,80,7782,9440,7291734,6390880
1720765570,15853,Comp606940,Comp385395,17,Port8738,1900,774,7669,181116,5383638
1720765904,5498,Comp962233,Comp918279,17,Port6181,123,9958,5302,12786072,6966828
1720766940,17290,Comp278057,Comp235883,6,Port14687,445,7149,2483,2509299,1410344
1720767317,14369,Comp328683,DNS,6,Port21171,53,3712,527,3478144,113832
1720767602,12691,Comp654038,Comp558739,6,Port5483,587,8317,11019,7219156,13167705
1720768008,526,Comp147986,Comp207492,6,Port40255,22,77,10092,84700,3572568
1720768170,1488,Comp150536,Comp293600,6,Port27552,80,5884,2415,6813672,3528315
1720768380,11925,Comp606940,Comp579118,6,Port39834,445,11328,9632,5290176,9737952
1720768619,8620,Comp782474,Comp962233,6,Port33476,80,9115,573,10710125,236649
1720768968,5818,Comp150536,Comp593707,6,Port18548,143,531,2848,476307,2503392
1720769483,15154,Comp364557,Comp952578,6,Port40694,445,7079,1802,3893450,2524602
1720769503,8658,Comp393198,Comp328683,6,Port62381,53,8160,4086,1558560,5626422
1720769765,8262,Comp549343,Comp588967,6,Port21458,3389,6317,3835,5489473,2373865
1720770891,5814,Comp627014,Comp516294,6,Port20850,995,3862,6151,2765192,504382
1720771838,17669,Comp593922,Comp898521,6,Port34319,3389,8147,5504,5922869,858624
1720772264,6566,Comp257122,Comp955337,6,Port52904,143,5082,1369,5320854,1809818
1720774156,4672,Comp795264,Comp664505,6,Port35310,110,11386,1799,12228564,1807995
1720774484,12138,Comp336148,Comp852902,17,Port54696,53,10056,9846,3036912,10820754
1720774861,614,Comp892394,Comp678020,6,Port5802,587,10912,6577,5150464,7188661
1720775332,10719,Comp920919,Comp207492,6,Port7374,993,5035,11065,6832495,12968180
1720775982,10163,Comp744581,Comp309437,6,Port27236,53,8129,1567,7373003,1225394
1720776001,4394,Comp574773,Comp663497,6,Port16026,995,1733,3698,1124717,2189216
1720776095,13843,Comp122535,Comp231236,6,Port2522,443,9030,1893,13174770,725019
1720776811,786,Comp458510,Comp490789,6,Port14906,993,9053,11088,9225007,5410944
1720777581,17670,Comp922028,Comp231236,6,Port18513,993,9305,1906,11910400,2163310
1720778121,15408,Comp654763,Comp499855,6,Port60352,25,243,9610,176418,576600
1720778304,3157,Comp314473,Comp663497,6,Port51491,25,5471,2308,1520938,581616
1720779748,8862,Comp437739,Comp584383,6,Port23674,22,3297,8733,3656373,10383537
1720780059,3546,Comp574773,Comp955337,6,Port62828,445,10980,5463,13527360,5386518
1720780619,11137,Comp664505,Comp362609,17,Port54986,500,6457,11629,5766101,3197975
1720781022,6345,Comp827253,Comp329842,6,Port17194,22,7338,838,4923798,77934
1720781080,8793,Comp336148,Comp349447,17,Port31861,67,5253,3895,1145154,1441150
1720781230,17225,Comp362609,Comp952578,6,Port60484,143,1367,8677,544066,1839524
1720781488,11141,Comp658094,WebServer,6,Port30520,110,7443,10987,10345770,4867241
1720781519,15608,Comp731825,Comp658094,6,Port24951,25,7330,6468,2089050,8123808
1720781816,11285,Comp493273,Comp144583,6,Port59305,445,4576,1180,4589728,1544620
1720781880,8540,Comp846125,Comp424132,6,Port43630,995,7554,7551,7614432,3458358
1720782174,271,Comp549343,Comp516294,17,Port29467,137,4687,5736,3416823,2638560
1720782298,1605,Comp962233,Comp246872,6,Port57131,22,7922,9298,11843390,11585308
1720782595,9599,Comp356695,Comp884824,6,Port49075,53,4184,6624,4296968,4378464
1720782969,9071,Comp304009,Comp573916,6,Port23461,53,9280,10774,13465280,3781674
1720783248,9038,Comp664505,Comp952578,6,Port28401,143,10647,1473,4471740,1665963
1720784028,15218,Comp517345,Comp439536,6,Port4081,25,5812,7486,6515252,5659416
1720785117,1725,Comp100000,Comp627014,6,Port7595,110,208,8848,241696,11874016
1720785284,11857,Comp898521,Comp884824,6,Port62593,25,8185,4870,11303485,6428400
1720785899,13426,Comp405733,Comp393198,6,Port4449,587,11275,5702,7216000,6813890
1720786229,11622,Comp147986,Comp387691,6,Port55005,143,84394,8343,90470546,8305349
1720786581,4246,Comp324834,Comp224037,6,Port14457,22,4299,5466,5223285,4487586
1720786992,7315,Comp567603,Comp723487,6,Port35960,22,6771,4711,7373619,3947818
1720787440,982,Comp111156,Comp663497,6,Port47618,143,4379,6977,1926760,300011
1720787838,3189,Comp668118,Comp122535,17,Port64966,500,9291,9643,4496844,2748255
1720789177,14457,Comp100000,Comp118871,17,Port25128,138,8710,1616,10391030,436320
1720789794,11114,Comp593922,Comp860515,6,Port60702,80,7501,10487,6533371,14524495
1720790509,15572,Comp847313,Mail,6,Port30319,445,4659,2400,6350217,984000
1720790644,12451,Comp723487,Comp638936,6,Port56964,143,2070,1172,1987200,1111056
1720791549,4333,Comp860515,Comp309437,6,Port7596,25,7400,2168,10885400,1396192
1720791805,14637,Comp549343,Mail,6,Port18316,110,4047,919,2092299,1062364
1720792334,12376,Comp393198,Comp826274,6,Port41217,53,10843,11423,12718839,6488264
1720792634,3449,Comp782474,Comp437739,6,Port46576,3389,758,3502,240286,4934318
1720793039,90,Comp721407,Comp198162,17,Port52856,1900,10154,9278,10834318,7338898
1720793178,13747,Comp946215,Comp114833,6,Port24114,80,9355,2189,6071395,866844
1720793495,12980,Comp364557,Comp517345,17,Port41323,138,6184,6350,4941016,4070350
1720793496,1616,Comp493273,Comp860515,6,Port41070,25,11918,5111,14528042,2923492
1720794044,8367,Comp834256,Comp517345,6,Port64543,587,8600,7913,1668400,8704300
1720795805,16449,Comp477748,Comp493273,6,Port8584,3389,502,11861,183732,6072832
1720796399,14264,Comp962233,Comp654763,6,Port2078,80,4709,7799,4035613,904684
1720797125,14708,Comp131751,Comp912181,6,Port38115,445,10085,8423,6494740,9972832
1720797130,7075,Comp744581,Comp654038,6,Port2034,53,9312,3148,8026944,4696816
1720797373,2181,Comp384614,Comp309437,6,Port13658,3389,1926,1463,1286568,593978
1720797468,6320,Comp654763,Comp847313,6,Port33280,80,2043,1039,273762,1319530
1720797591,12364,Comp499855,Comp860515,6,Port18300,25,11088,3602,15600816,349394
1720797623,15134,Comp490789,Comp923139,6,Port18210,445,548,6659,574304,3522611
1720797806,11592,Comp782474,Comp517345,6,Port23362,3389,11395,725,10597350,41325
1720797988,696,Comp356695,Mail,6,Port45312,110,6489,3156,1667673,1953564
1720798502,10629,Comp364557,Comp562571,6,Port24625,995,9689,7575,3177992,7037175
1720799199,3369,Comp744581,Comp144583,6,Port52195,53,2584,10481,2354024,15166007
1720799527,10974,Comp384614,Comp920919,6,Port11282,80,4129,11874,478964,15044358
1720800065,7418,Comp336148,Comp405733,17,Port7632,1900,8744,2832,6383120,3981792
1720800094,9594,Comp995267,Comp493273,6,Port11765,22,1948,1225,2606424,1215200
1720801354,10734,Comp593922,Comp654763,6,Port60203,110,1216,6874,1601472,4220636
1720802022,11485,Comp100000,Comp847313,6,Port18922,993,7309,11257,5781419,15343291
1720803404,93,Comp663497,Comp912181,17,Port2954,161,102,5041,38658,640207
1720803834,17391,Comp966362,Comp130485,6,Port21365,25,11267,10850,1667516,13334650
1720804358,10353,Comp387691,Comp962233,6,Port45434,3389,8108,8914,2343212,13210548
1720804387,9129,Comp860515,Comp593707,6,Port24377,25,8564,10785,3845236,776520
1720804687,6813,Comp912181,Comp141961,6,Port25828,443,6010,11408,5072440,11339552
1720805215,1881,Comp912181,Comp304009,17,Port6599,138,7485,1288,8226015,1697584
1720806006,11340,Comp255630,Comp852902,6,Port44081,143,586660,4938,352582738,15576079
1720806012,6539,Comp884824,Comp664505,6,Port15251,25,58,599,72268,876936
1720809259,16325,Comp627014,Comp847313,6,Port7322,110,2970,532,816750,234080
1720809654,11843,Comp714633,Comp364557,6,Port47139,22,8365,5702,5504170,5542344
1720810181,7936,Comp860515,Comp207492,6,Port61476,3389,1479,7937,1384344,9802195
1720810206,571,Comp922028,Comp678020,17,Port40410,1900,2944,10632,347392,1499112
1720810485,9982,Comp918279,Comp803281,17,Port61498,161,278,1550,378636,1322150
1720811340,15216,Comp993209,Comp549343,6,Port26969,53,662,399,987704,575358
1720811621,8330,Comp794320,Comp952578,6,Port34531,53,5331,1254,5970720,910404
1720813207,11704,Comp664505,Mail,17,Port24067,123,7920,11121,8442720,13689951
1720813490,2134,Comp439536,Comp606940,6,Port33898,3389,1210,7938,417450,8906436
1720813611,7321,Comp549343,Comp499855,6,Port58625,143,11791,5775,3619837,2500575
1720814789,14276,Comp114833,Comp852902,6,Port41976,3389,9307,1233,3611116,717606
1720815028,7625,Comp884824,Comp517345,6,Port2747,993,7953,4449,1884861,3363444
1720815056,15933,Comp114833,Comp852902,17,Port38445,137,864,1545,737856,1028970
1720815120,7371,Comp588967,Comp846125,17,Port25360,137,6226,361,8946762,328149
1720815395,14606,Comp431255,Comp714275,6,Port36089,110,11049,5268,11369421,5225856
1720815747,11588,Comp658094,Comp141961,6,Port37005,443,2856,6031,3787056,3877933
1720815831,17056,Comp943990,Comp852902,6,Port39033,587,6490,5427,9533810,5280471
1720817050,9593,Comp246872,Comp943990,6,Port56906,445,6770,10458,6810620,10478916
1720817490,8425,Comp593922,Comp385395,6,Port56415,993,8356,10964,1612708,15974548
1720818274,6364,Comp943990,Comp130485,6,Port63698,25,11021,1459,15407358,1796029
1720818888,11742,Comp562571,Comp304009,17,Port40445,53,1571,3313,1314927,2852493
1720819186,17641,Comp794320,Comp912181,6,Port19427,445,755,6011,633445,1791278
1720819627,3030,Comp127895,Comp130485,6,Port13657,80,1074,4811,1590594,2443988
1720820008,16855,Comp588967,Comp966362,6,Port55816,995,3206,5230,3327828,2735290
1720820285,17582,Comp562571,Comp714633,6,Port59982,80,4244,8490,853044,3896910
